Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.98099899,46.9659996,46.29199982,45.64199829,45.58200073,45.12099838,45.64699936,48.93099976,49.64699936,50.20800018,50.79600143,51.19100189,50.79999924,50.39599991,50.52199936,50.5929985,50.64899826,50.94200134,50.04299927,49.24900055,47.49100113,46.20600128,45.27500153,46.09799957,46.88899994,47.52600098,49.00500107,50.43399811,50.86800003,49.81299973,50.11199951
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.14300156,49.60800171,49.62200165,50.43600082,51.11299896,48.49700165,49.85900116,50.54600143,49.5719986,47.55799866,48.13999939,45.60800171,47.22100067,52.12599945,52.18999863,47.60699844,50.44300079,50.55899811,51.47299957,49.84899902,50.99100113,56.6230011,54.83300018,50.70500183,52.13399887,52.69300079,53.75400162,54.95000076,55.25600052,51.4129982,54.13199997
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.10700035,11.14500046,11.15200043,11.17399979,11.1960001,11.19900036,11.25599957,11.32600021,11.40200043,11.46199989,9.071000099,8.81099987,10.64500046,10.98999977,10.68299961,11.77900028,12.88799953,11.86600018,11.67500019,11.03199959,12.14099979,11.98600006,11.50699997,12.24499989,11.85099983,10.84599972,10.13799953,10.29699993,10.84500027,9.87100029,10.05799961
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.45431108,48.73444667,48.98637073,49.22657505,49.24961564,49.31504921,49.1547423,49.06491916,49.01496986,48.92932442,49.01203889,49.05415631,48.92614711,48.85993188,48.55513405,49.51238863,50.42927524,51.37271852,52.34014011,53.39688413,54.38745727,53.76928117,53.32769049,52.85650181,52.28677635,51.66289146,51.74748941,51.91568711,52.11539386,51.52187133,51.8793976
Post-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.42484238,46.2115877,45.89364741,46.18252451,46.28228466,46.45921527,46.86273412,46.88726772,47.30610669,47.83367565,48.0394363,48.05463483,48.21091662,48.39438948,48.8418939,49.36449361,49.76986894,49.90384864,49.09132622,48.77523116,48.74536506,48.77522283,48.92097048,49.25675678,49.57427028,50.08557878,50.64965625,51.17868579,51.71986408,49.93596289,50.81220288
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.89400101,41.71500015,41.63399887,41.65000153,41.61199951,41.56600189,41.54800034,41.63499832,41.47600174,41.39899826,41.22299957,41.17100143,41.22299957,41.17399979,41.14099884,41.11999893,41.15000153,41.40499878,41.56100082,41.94100189,42.23500061,42.62599945,42.66899872,42.6780014,42.77399826,42.86399841,43.01300049,43.0530014,43.11700058,42.00999832,42.42100143
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.32899857,45.0019989,45.26300049,45.29899979,45.44200134,45.43500137,43.95199966,43.43099976,43.44499969,43.29499817,43.92699814,44.23300171,44.86999893,44.58300018,45.24900055,46.20500183,48.16500092,48.35800171,48.14899826,49.35499954,50.75299835,51.50799942,52.52399826,54.18799973,55.77500153,56.52500153,57.23099899,58.11199951,58.91199875,59.47999954,59.59999847
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.77600098,58.0379982,56.91199875,55.9679985,55.30099869,53.22999954,56.1609993,55.39799881,55.43399811,54.49300003,53.67699814,47.40499878,45.96500015,45.73099899,43.88800049,44.94599915,44.92900085,44.65399933,43.93899918,43.36000061,43.13399887,43.45899963,43.125,43.40999985,42.64599991,42.28499985,44.09199905,44.11500168,44.09899902,43.29800034,39.04000092
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.74900055,55.11199951,52.79800034,49.79100037,48.68099976,47.85599899,45.81100082,44.45299911,47.47100067,48.98300171,48.90100098,50.17200089,49.79000092,50.54700089,51.23899841,51.74700165,52.87599945,52.70800018,51.94100189,52.13999939,52.83100128,53.34000015,53.03099823,53.10800171,52.60599899,52.74000168,52.57500076,52.86299896,52.5719986,51.77399826,52.625
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.13000107,45.50099945,45.90299988,46.57500076,47.36399841,47.30199814,47.19400024,46.96900177,46.75,46.67399979,46.75,46.88299942,46.91999817,47.09000015,47.20800018,47.27500153,47.30699921,47.36399841,47.35200119,47.40399933,47.44400024,47.50400162,47.53900146,47.61399841,47.68899918,47.74499893,47.78499985,41.42100143,40.06700134,43.37599945,42.18099976
South Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.66125148,24.65687411,24.79349551,24.94403078,24.98760707,25.34167041,25.71363491,26.08107587,26.30904051,26.61572166,26.48955773,26.37208633,26.32010087,26.28269326,26.23678558,26.15161795,26.04737025,25.9755176,25.92146468,25.97087213,25.43716971,24.86484172,24.1180572,23.44408464,22.75740223,22.02543593,21.58455211,20.82998766,23.51283079,22.06388275,22.93300463
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.47000027,13.46700001,13.64299965,13.76599979,13.92500019,14.14099979,14.38399982,14.67000008,14.98200035,14.55799961,14.48900032,14.25899982,14.71199989,15.14400005,15.54300022,15.97099972,15.76299953,15.66699982,15.03999996,15.83600044,16.52400017,16.55400085,16.38999939,16.37199974,17.24799919,18.24399948,15.75399971,17.37899971,19.31200027,23.33399963,21.77899933
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.61300087,20.29800034,21.01399994,21.76000023,22.56599998,23.37599945,23.36000061,23.29100037,23.23800087,23.19599915,23.13800049,23.07600021,23.02199936,22.96899986,22.93300056,22.90600014,22.87800026,22.85099983,21.88599968,20.81999969,19.6760006,19.60000038,19.83499908,19.9640007,20.0890007,20.23699951,20.35499954,20.49500084,20.71199989,19.95499992,20.17399979
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.00799942,30.03899956,30.08799934,30.14500046,30.27700043,30.29199982,30.36499977,30.46899986,30.55699921,30.62199974,30.68099976,30.70599937,30.31100082,29.85300064,29.38699913,28.86800003,28.92300034,28.98900032,29.0340004,29.1079998,29.14999962,29.83200073,30.46100044,31.14299965,31.78199959,37.12599945,34.38899994,35.5359993,36.50999832,35.93799973,36.53499985
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.64799881,44.91899872,45.67900085,46.58200073,47.65299988,48.27199936,49.67100143,49.05400085,49.10699844,50.47399902,50.63499832,48.73500061,49.22900009,49.68500137,50.47999954,51.82300186,52.9469986,53.70299911,53.32300186,55.33599854,56.13700104,56.94300079,57.09400177,58.44900131,59.79800034,59.49000168,58.97000122,59.19900131,60.33800125,59.70399857,61.73799896
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.70700073,80.29199982,80.13800049,79.94599915,79.64199829,79.63700104,79.83300018,79.97599792,80.13899994,80.85600281,81.57499695,81.97499847,81.9509964,81.76999664,81.625,81.51799774,81.43199921,81.30899811,81.26499939,81.31800079,81.31999969,81.54599762,81.6989975,81.77100372,81.85500336,81.75499725,81.63700104,81.5759964,81.63200378,80.78500366,81.44100189
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.93099976,62.85900116,62.88899994,62.89500046,62.90299988,62.9109993,62.92699814,62.99200058,63.02999878,63.05899811,63.05799866,63.14799881,63.16199875,64.40399933,63.40299988,62.39699936,61.39199829,60.36700058,59.3370018,58.31000137,57.27500153,56.25500107,55.22399902,54.13999939,53.15100098,52.25400162,51.2840004,50.3030014,50.4070015,49.80400085,49.59700012
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.95600128,38.48199844,40.33800125,41.87799835,40.46900177,39.06200027,39.52600098,42.83599854,43.3769989,43.64500046,42.75600052,43.33800125,44.6230011,42.77899933,43.0530014,44.15100098,44.40399933,44.39099884,43.72200012,43.99700165,43.89699936,44.83300018,45.74399948,44.5359993,43.44200134,43.95299911,43.23300171,43.10599899,43.81700134,40.31499863,42.13000107
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.63800049,16.55800056,16.55800056,16.4260006,16.41300011,16.31900024,16.19099998,16.10400009,16.01499939,15.94400024,15.85099983,15.79599953,15.76299953,15.73999977,15.72399998,15.67300034,15.65100002,15.61100006,15.59399986,15.60400009,15.59599972,15.61999989,15.68500042,15.74400043,15.81799984,15.8380003,15.85299969,15.90400028,15.94200039,15.66300011,15.66399956
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.49700165,41.60699844,41.49700165,40.77999878,40.38399887,40.17699814,39.60100174,39.31200027,39.55500031,39.89099884,39.49100113,38.85100174,38.29000092,34.91899872,33.16400146,33.61199951,35.7179985,37.5359993,35.3409996,33.23799896,31.66300011,31.40200043,32.7159996,34.7519989,35.19200134,38.02899933,39.57500076,40.15999985,41.75099945,42.0870018,42.74700165
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.52837394,58.56698793,58.6273586,58.74779318,58.94827043,58.97779958,58.95821617,58.98357199,59.00367063,59.10307054,59.19506338,59.30721947,59.3876104,59.55221378,59.68202635,59.58097648,59.45408175,59.25449616,58.88709119,58.01506124,58.12526802,57.52637031,57.14611987,56.96138536,56.93308643,56.95777099,56.94310521,56.86493942,56.87113647,55.68583225,56.00995234
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.35200119,60.33200073,60.33300018,60.31499863,60.3030014,60.27399826,60.2840004,60.21500015,60.18799973,60.20600128,60.18199921,60.18600082,60.2179985,60.2480011,60.28300095,60.30400085,60.31399918,60.31999969,60.31700134,60.44200134,60.41999817,60.36100006,60.64199829,60.63899994,60.61399841,60.65000153,60.76399994,60.85699844,60.95100021,59.34500122,59.93299866
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.52837394,58.56698793,58.6273586,58.74779318,58.94827043,58.97779958,58.95821617,58.98357199,59.00367063,59.10307054,59.19506338,59.30721947,59.3876104,59.55221378,59.68202635,59.58097648,59.45408175,59.25449616,58.88709119,58.01506124,58.12526802,57.52637031,57.14611987,56.96138536,56.93308643,56.95777099,56.94310521,56.86493942,56.87113647,55.68583225,56.00995234
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8088777,42.49489704,42.23475278,42.17583535,42.20061315,42.09199525,42.08838524,42.08629505,42.23187957,42.43414799,42.14406281,42.28848262,42.45817177,42.7017221,42.96362346,43.55651622,43.83349611,44.14245383,43.78546327,43.51850514,43.69142679,44.03535124,44.34892881,44.66580623,45.18819643,45.2073595,45.79114387,46.32340316,46.56327621,45.07374069,45.71916252
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12000084,30.16600037,30.2310009,30.31999969,30.4090004,30.47400093,30.55599976,30.67200089,30.75799942,30.79700089,27.75600052,27.60000038,27.625,28.30599976,27.74399948,27.78199959,28.05900002,28.53100014,28.8010006,29.24099922,29.55599976,29.875,29.88400078,29.9109993,29.89699936,29.9489994,30.01399994,30.08699989,30.17000008,29.25600052,29.38100052
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.98999977,25.71199989,25.10499954,27.76099968,28.9279995,27.125,27.35499954,27.13500023,26.10199928,27.00300026,27.91300011,28.81800079,29.7840004,30.78000069,31.40699959,32.0719986,32.72200012,33.36800003,34.00999832,35.47600174,36.17699814,36.85200119,38.16899872,38.44400024,39.36000061,40.1590004,40.29199982,40.80099869,40.81399918,38.02199936,39.01499939
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.99499893,50.81900024,48.60499954,44.11899948,44.38499832,45.64400101,45.09199905,44.71099854,43.40000153,42.53499985,43.05099869,42.53300095,43.54800034,42.23099899,42.45199966,43.23600006,44.17300034,45.4109993,43.83800125,43.3769989,43.30699921,43.3219986,43.61399841,44.11700058,45.24700165,46.89300156,48.24599838,48.60400009,49.18199921,48.24900055,51.27299881
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.18600082,48.14300156,47.94800186,47.63600159,47.66799927,47.7879982,48.73799896,49.40200043,47.61199951,47.8030014,48.0719986,48.67200089,46.66400146,49.45199966,49.16500092,49.42399979,50.21099854,50.99399948,50.5019989,49.52199936,48.04899979,47.32699966,45.96500015,46.71099854,46.67900085,47.5320015,49.77199936,50.6609993,50.57400131,50.16999817,51.19800186
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.29299927,57.9659996,54.79899979,53.71500015,54.2820015,53.95399857,52.89400101,52.73699951,54.36299896,55.19900131,56.00600052,55.99100113,55.84700012,54.86700058,54.45500183,54.96900177,55.87400055,55.93199921,54.63399887,53.93199921,54.8769989,55.11700058,55.4109993,55.66899872,56.17200089,56.71099854,57.09999847,57.41799927,57.02799988,55.56800079,55.37599945
Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.88600159,33.98099899,34.06499863,34.18399811,34.37099838,33.86800003,33.43099976,33.33599854,33.24300003,33.12200165,32.96300125,32.82699966,32.62099838,32.41600037,32.25400162,32.06200027,31.84399986,32.19599915,32.59199905,33.00299835,33.36299896,33.80599976,34.19400024,34.55599976,34.95199966,35.40200043,35.47600174,35.52500153,35.5890007,34.22299957,34.46500015
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.64500046,17.5340004,18.45000076,17.69599915,17.58499908,16.27599907,15.06900024,13.97900009,15.76200008,16.68300056,15.06900024,15.04699993,15.01500034,13.88399982,12.80799961,11.78999996,10.56999969,10.33699989,10.2840004,10.11400032,11.77400017,11.8920002,12.13399982,12.43200016,12.66800022,12.83199978,12.98200035,13.09700012,13.19299984,12.52400017,12.85400009
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.33000183,64.27899933,64.23699951,63.64300156,63.02399826,62.40499878,61.7859993,61.16199875,60.52899933,59.89699936,59.26800156,58.6269989,57.98600006,57.34899902,56.69200134,56.0320015,55.38299942,54.72900009,54.07300186,53.42200089,52.75299835,52.09999847,51.43600082,50.77500153,50.11100006,49.44100189,48.77999878,48.12200165,48.18799973,47.54000092,47.60100174
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.24347428,67.13458399,66.62720952,66.324656,66.06609946,65.79647366,65.37928321,65.13336681,64.83183886,64.62558658,63.66276933,62.76693317,62.03488618,61.40986924,60.82663586,60.37950345,60.32729385,59.83736426,59.33046504,58.97448926,59.12774264,58.95828537,58.61894508,58.50133151,58.27012913,58.04959178,57.75592663,57.70859385,57.55678904,55.30325596,57.25805895
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.44882409,50.87199433,49.00506234,47.99110948,47.08956497,46.0816726,45.05875169,44.29772345,45.24344455,45.19573731,45.19784311,45.29832713,44.95924487,44.71234876,44.94286413,45.34458364,46.07307054,46.25785502,45.89032592,46.14328038,46.58161265,46.82985439,46.75995959,46.78218115,46.74643397,46.9537723,47.16126773,47.39197309,47.1981613,46.05081128,46.60859002
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.15599823,52.16500092,52.1590004,52.33399963,52.36100006,52.49300003,52.64099884,52.69499969,52.8370018,52.94400024,52.96900177,53.00600052,53.04299927,53.02799988,53.01900101,53.02799988,53.27999878,53.57099915,53.85400009,54.14500046,54.43299866,54.45600128,54.49499893,54.54999924,54.62099838,54.40399933,54.19400024,54.29299927,54.40499878,53.77600098,54.16899872
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2179985,64.38500214,64.06900024,64.13600159,65.23300171,66.29499817,66.94300079,63.67599869,62.78300095,63.50699997,63.55899811,64.11499786,64.23799896,64.3710022,65.48999786,64.37000275,65.23699951,65.0719986,63.72700119,63.28499985,65.46800232,64.95200348,61.94100189,61.18099976,60.72999954,59.75500107,58.89699936,59.21500015,58.58399963,58.56100082,58.57300186
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.80400085,30.74600029,29.56599998,28.82500076,28.38999939,27.48699951,27.3409996,26.58200073,26.89599991,26.97400093,27.08099937,27.18400002,27.29500008,27.66300011,27.30500031,26.89900017,26.43099976,25.97699928,25.93000031,26.55599976,27.20599937,27.87199974,28.5510006,29.24399948,29.94599915,30.65200043,30.18000031,29.6760006,29.20400047,28.8409996,29.31900024
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.18899918,52.56100082,52.67100143,53.30500031,52.83399963,51.69200134,52.7159996,51.79299927,50.41999817,50.53699875,50.62200165,51.04899979,51.1629982,51.15299988,50.54299927,50.18299866,49.84199905,49.33399963,49.37400055,48.9109993,48.27700043,47.88800049,47.56499863,47.27000046,47.1230011,46.98199844,46.8409996,46.7179985,46.60300064,45.43299866,45.84899902
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.54123383,40.24969113,40.98322498,41.24310608,41.22987637,40.7299879,41.66338423,41.94855251,41.69957919,41.90388653,42.58045807,42.80016571,43.14478218,44.08730142,45.07638325,45.81244876,46.02102805,46.27014334,46.2992664,46.35774711,46.22649438,47.06432626,46.98856305,46.97746771,46.86436257,46.29077282,46.38151696,46.82653043,47.1044991,41.81527114,44.30285134
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.13100052,59.6969986,59.29299927,59.02500153,58.77700043,58.45199966,58.38000107,58.63299942,61.38800049,61.04600143,60.20800018,60.65800095,61.04100037,61.22600174,61.20999908,61.60200119,61.16899872,60.58000183,60.07899857,59.63700104,59.16999817,58.71500015,58.4679985,58.12799835,57.83800125,57.54600143,57.82500076,58.03699875,57.43999863,56.69400024,56.77799988
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.53569663,14.04625613,13.74559354,13.96476413,13.7270423,14.00939964,13.94023877,13.94992186,14.4323713,14.3598286,14.44757283,13.98506712,14.45714509,14.85972799,15.21191761,15.38219787,15.81163901,14.958103,15.0613,14.77076406,14.28616692,14.41672303,14.32709287,14.15160295,14.43588032,14.84506659,14.62452474,13.99213622,13.43091964,12.31074295,12.49639293
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.45199966,39.69800186,42.06700134,44.18999863,43.86000061,43.38999939,43.00099945,42.6609993,42.33000183,41.87400055,41.60300064,41.27600098,40.80400085,41.40100098,42.25299835,43.01499939,42.84799957,42.73500061,42.48300171,42.40299988,42.32799911,42.10800171,41.93999863,41.80500031,41.64099884,41.56800079,41.36899948,41.16699982,41.21099854,40.65800095,40.81100082
South Asia (IDA & IBRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.66125148,24.65687411,24.79349551,24.94403078,24.98760707,25.34167041,25.71363491,26.08107587,26.30904051,26.61572166,26.48955773,26.37208633,26.32010087,26.28269326,26.23678558,26.15161795,26.04737025,25.9755176,25.92146468,25.97087213,25.43716971,24.86484172,24.1180572,23.44408464,22.75740223,22.02543593,21.58455211,20.82998766,23.51283079,22.06388275,22.93300463
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.52837394,58.56698793,58.6273586,58.74779318,58.94827043,58.97779958,58.95821617,58.98357199,59.00367063,59.10307054,59.19506338,59.30721947,59.3876104,59.55221378,59.68202635,59.58097648,59.45408175,59.25449616,58.88709119,58.01506124,58.12526802,57.52637031,57.14611987,56.96138536,56.93308643,56.95777099,56.94310521,56.86493942,56.87113647,55.68583225,56.00995234
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.67499924,33.27700043,33.52799988,34.61500168,35.91500092,37.20100021,38.02000046,38.35900116,39.01699829,40.15299988,40.10599899,40.74300003,42.34600067,45.29899979,46.7519989,48.68199921,47.8390007,49.43500137,48.0379982,47.45399857,46.48899841,48.63000107,48.95500183,49.88299942,48.0909996,48.19400024,47.50299835,47.11000061,46.04700089,44.47200012,43.91400146
Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.34900093,18.5510006,18.71299934,18.93700027,19.16200066,19.43499947,19.66399956,19.72800064,19.80800056,19.90299988,20.01600075,19.96100044,19.84000015,19.80599976,20.07099915,20.74600029,20.82500076,20.85700035,20.19599915,20.18499947,18.10899925,19.22900009,19.70599937,20.27599907,20.29299927,20.38699913,20.52499962,20.47699928,20.62299919,19.20700073,19.61499977
Turkiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.58300018,30.06999969,24.16600037,28.63400078,28.55200005,28.64599991,26.47599983,27.19199944,27.64100075,24.83699989,25.0510006,25.2140007,23.84199905,20.57799911,20.50099945,20.79400063,20.85300064,21.45899963,22.14900017,23.86899948,25.3920002,26.19000053,26.98399925,26.56599998,27.35400009,27.90699959,28.80400085,29.34600067,28.59399986,26.19599915,27.93400002
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.56199646,80.65100098,80.78800201,80.92199707,81.09500122,81.22799683,81.33499908,81.46800232,81.61699677,81.73699951,81.8769989,82.20600128,82.49099731,82.77799988,83.02899933,83.23999786,83.01200104,82.72599792,82.41999817,80.93000031,79.43000031,78.70500183,78.04799652,77.95899963,77.95200348,77.96800232,77.97699738,77.97399902,78,73.26799774,75.07800293
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.50600052,59.63299942,59.84199905,59.97000122,60.18600082,60.31000137,60.41199875,60.56000137,60.74900055,60.83200073,61.00600052,61.19900131,61.2519989,62.20600128,63.1570015,63.02099991,62.83000183,62.65499878,62.44800186,62.60200119,62.82300186,62.93199921,64.42900085,64.47000122,64.49700165,64.51599884,64.51599884,64.66899872,64.79699707,63.54899979,64.03600311
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.60200119,52.5359993,52.42599869,52.36600113,50.61199951,49.31399918,48.66199875,47.34600067,47.00799942,47.02000046,47.28499985,47.68700027,48.17200089,48.34799957,49.06999969,49.14199829,49.55599976,49.24000168,48.30799866,48.29600143,48.10400009,47.94100189,47.79499817,46.85300064,46.31499863,46.24000168,45.97299957,45.85499954,45.39099884,43.77999878,42.94300079
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4199275,60.25170944,59.67376443,59.29528191,58.98969072,58.607457,58.38720022,58.07129051,58.10813575,58.06224693,57.65085807,57.32604125,56.84822929,56.63995031,56.47419976,56.25726403,56.04862972,55.57808988,54.99415093,54.54575014,54.69526503,54.71716977,54.41369013,54.20582057,54.05098156,53.7485521,53.56814621,53.51808116,53.33614955,50.49574265,52.46171328
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.37799835,39.11399841,38.63700104,39.60599899,40.24000168,39.71099854,40.92399979,43.20000076,41.8219986,41.22200012,41.10400009,39.22100067,39.08800125,40.97700119,42.30699921,44.33800125,46.71300125,48.52999878,49.43899918,49.7519989,52.28699875,51.8429985,50.82099915,52.18000031,51.3409996,51.04999924,50.77299881,50.33499908,50.33000183,47.69400024,50.00600052
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.28300095,52.32600021,52.70100021,53.89599991,54.34000015,54.75600052,55.55099869,55.82899857,56.16600037,56.44499969,55.95299911,55.20700073,55.04499817,54.94499969,55.22999954,55.60499954,55.60800171,55.27000046,53.48400116,52.64300156,52.22600174,52.31900024,52.37900162,52.80699921,53.10200119,53.4469986,53.97499847,54.32699966,54.83100128,51.05099869,52.69200134
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.32900238,70.39099884,68.38600159,66.59799957,66.39499664,63.82400131,63.64799881,61.52000046,61.58599854,62.65499878,63.61199951,64.57099915,65.46299744,66.0530014,66.80400085,67.46199799,68.00099945,67.84899902,67.60500336,67.31099701,68.08699799,68.13500214,68.12599945,67.94100189,67.84100342,67.81999969,67.38300323,67.33300018,67.26899719,66.00900269,66.84899902
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.31000137,35.04499817,35.93600082,36.02399826,37.09799957,37.44800186,38.11299896,38.79999924,39.3219986,39.72700119,40.19599915,41.02099991,41.90999985,42.45000076,42.90399933,43.79899979,44.20299911,44.49200058,44.25699997,43.92900085,43.9070015,44.03099823,44.17300034,44.22399902,44.26599884,44.42599869,44.49300003,44.67599869,44.65200043,42.05899811,42.69499969
"Venezuela, RB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4109993,45.94100189,46.27000046,43.85499954,42.34799957,41.67900085,42.05099869,42.42699814,40.21300125,40.92699814,41.68299866,38.81900024,37.07899857,39.04399872,43.69499969,45.31200027,45.91400146,46.6230011,47.00799942,46.14300156,46.05699921,45.96300125,44.84600067,44.95500183,45.11600113,45.26100159,43.65599823,42.54800034,39.47900009,35.81100082,36.5359993
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.31900024,54.97200012,58.45600128,54.91400146,51.69499969,48.24900055,47.96699905,47.61100006,46.89599991,48.17300034,50.17399979,49.29899979,47.84199905,49.63700104,50.58599854,51.31200027,52.03699875,51.69800186,50.31499863,48.4659996,47.83399963,45.55899811,42.04600143,41.00799942,42.60699844,42.12099838,42.6570015,39.56299973,37.31700134,36.64799881,37.74499893
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.20899963,72.93499756,72.54399872,72.17199707,71.76000214,71.3239975,68.96299744,68.74099731,68.69499969,67.3259964,67.27899933,67.42900085,66.68399811,65.95899963,67.04100037,68.08499908,69.15200043,69.73000336,70.36499786,70.80899811,70.93099976,71.09799957,71.82299805,71.88300323,71.25099945,70.73400116,70.25299835,69.7519989,69.38899994,66.2519989,66.68399811
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.74000168,59.74100113,59.84000015,59.55699921,59.55899811,59.56800079,59.42100143,59.41600037,59.5019989,59.35200119,59.60300064,60.09000015,60.11899948,60.04199982,59.90200043,59.59500122,59.51499939,59.3730011,59.32400131,59.39099884,59.39099884,59.47399902,59.61299896,59.62900162,59.74000168,59.67200089,59.47399902,59.40999985,59.375,58.70100021,59.03499985
